Timestamp,Spot,CallPremium,PutPremium,Volume
02:57:51,7365.12,320019697.51,54995157.37,116302.0
03:53:13,7365.12,293832238.08,26754702.6,86726.0
03:57:49,7365.12,1109216.43,832948.32,2136.0
04:08:27,7365.12,1091828.83,848235.82,2155.0
04:23:53,7365.12,1179389.33,945797.05,2327.0
05:44:44,7365.12,1239121.83,939453.0,2401.0
06:09:22,7365.12,1350457.47,962887.42,2559.0
07:10:09,7365.12,1870546.41,1159216.96,2922.0
08:11:09,7365.12,1870546.41,1159216.96,2922.0
08:28:25,7365.12,1870546.41,1159216.96,2922.0
08:44:52,7365.12,1870546.41,1159216.96,2922.0
08:47:19,7365.12,1870546.41,1159216.96,2922.0
08:49:47,7365.12,1870546.41,1159216.96,2922.0
08:52:14,7365.12,1870546.41,1159216.96,2922.0
10:58:36,7365.12,20341892.5,10682965.77,45740.0
11:00:12,7365.12,20252305.35,10926853.98,47230.0
11:02:37,7365.12,20445650.69,11183659.16,47539.0
11:05:01,7365.12,20239275.7,11221985.79,47856.0
11:07:26,7365.12,19968335.98,11612893.77,48081.0
11:09:51,7365.12,20916072.25,11117493.22,48264.0
11:12:15,7365.12,21301214.94,10994797.63,48452.0
11:14:40,7365.12,20989221.64,11383408.07,48583.0
11:17:04,7365.12,22845746.84,10962663.56,48822.0
11:19:29,7365.12,23699424.01,10691169.48,49118.0
11:21:54,7365.12,24335794.1,10564017.64,49506.0
11:24:19,7365.12,24195526.18,10720700.48,49821.0
11:26:44,7365.12,22865237.77,11259431.85,50270.0
11:29:09,7365.12,22723997.4,11380299.65,50605.0
11:31:33,7365.12,23817469.36,10963956.74,50711.0
11:33:58,7365.12,23173768.12,11438531.92,50849.0
11:36:22,7365.12,23899658.1,11090526.59,50921.0
11:38:47,7365.12,23220613.96,11556565.88,51036.0
11:41:12,7365.12,23524400.14,11463032.2,51129.0
11:43:36,7365.12,24105434.18,11197050.84,51204.0
11:46:01,7365.12,23380486.63,11509183.41,51303.0
12:20:34,7365.12,23378357.0,11509905.92,51303.0
12:36:50,7365.12,23378357.0,11509905.92,51303.0
12:42:49,7365.12,23388337.0,11739433.41,54248.0
13:00:12,7365.12,24399984.97,11990902.22,59884.0
