Timestamp,Spot,Strike,NetGEX,Volume
09:46:16,7165.08,7035.0,-7.7723,4.0
09:46:16,7165.08,7040.0,-17.0157,7.0
09:46:16,7165.08,7045.0,-196.1449,34.0
09:46:16,7165.08,7050.0,-72.9134,301.0
09:46:16,7165.08,7055.0,-13.9997,49.0
09:46:16,7165.08,7060.0,-24.4138,130.0
09:46:16,7165.08,7065.0,-32.0736,264.0
09:46:16,7165.08,7070.0,-9.9749,222.0
09:46:16,7165.08,7075.0,3.0891,251.0
09:46:16,7165.08,7080.0,-29.3159,627.0
09:46:16,7165.08,7085.0,1.1551,221.0
09:46:16,7165.08,7090.0,-10.656,595.0
09:46:16,7165.08,7095.0,7.3393,0.0
09:46:16,7165.08,7100.0,-18.2258,0.0
09:46:16,7165.08,7105.0,-2.7274,0.0
09:46:16,7165.08,7110.0,-37.2471,0.0
09:46:16,7165.08,7115.0,7.472,0.0
09:46:16,7165.08,7120.0,72.5042,0.0
09:46:16,7165.08,7125.0,29.0999,0.0
09:46:16,7165.08,7130.0,6.2194,0.0
09:46:16,7165.08,7135.0,8.1451,0.0
09:46:16,7165.08,7140.0,82.0935,0.0
09:46:16,7165.08,7145.0,44.0294,0.0
09:46:16,7165.08,7150.0,102.5365,0.0
09:46:16,7165.08,7155.0,45.1813,0.0
09:46:16,7165.08,7160.0,15.9998,0.0
09:46:16,7165.08,7165.0,28.7487,0.0
09:46:16,7165.08,7170.0,49.0406,0.0
09:46:16,7165.08,7175.0,165.0628,0.0
09:46:16,7165.08,7180.0,79.4067,0.0
09:46:16,7165.08,7185.0,55.1966,0.0
09:46:16,7165.08,7190.0,127.4849,0.0
09:46:16,7165.08,7195.0,66.0513,0.0
09:46:16,7165.08,7200.0,484.0445,0.0
09:46:16,7165.08,7205.0,129.2442,0.0
09:46:16,7165.08,7210.0,47.575,0.0
09:46:16,7165.08,7215.0,59.2002,0.0
09:46:16,7165.08,7220.0,210.1131,0.0
09:46:16,7165.08,7225.0,94.9456,0.0
09:46:16,7165.08,7230.0,57.8312,0.0
09:46:16,7165.08,7235.0,36.4293,0.0
09:46:16,7165.08,7240.0,195.7974,0.0
09:48:40,7165.08,7035.0,-7.7723,4.0
09:48:40,7165.08,7040.0,-17.0157,7.0
09:48:40,7165.08,7045.0,-196.1449,34.0
09:48:40,7165.08,7050.0,-72.9134,301.0
09:48:40,7165.08,7055.0,-13.9997,49.0
09:48:40,7165.08,7060.0,-24.4138,130.0
09:48:40,7165.08,7065.0,-32.0736,264.0
09:48:40,7165.08,7070.0,-9.9749,222.0
09:48:40,7165.08,7075.0,3.0891,251.0
