Timestamp,Spot,CallPremium,PutPremium,Volume
09:38:53,7126.06,13552587.5,12872368.97,28975.0
09:40:16,7126.06,14032465.0,14583107.55,33251.0
09:42:42,7126.06,13883070.0,15473045.23,33580.0
09:45:08,7126.06,13825372.52,15715816.28,33695.0
09:47:34,7126.06,13643955.02,16450461.43,34109.0
09:50:01,7126.06,13705605.14,16487101.43,34255.0
09:52:27,7126.06,13979442.64,16203676.99,34380.0
09:54:53,7126.06,13463159.9,16937129.58,34569.0
09:57:19,7126.06,13428889.9,17361615.43,34895.0
09:59:45,7126.06,14267974.5,16399143.98,35187.0
10:02:11,7126.06,14266587.0,16035086.08,35478.0
10:04:37,7126.06,13486092.0,17164440.43,35719.0
10:07:04,7126.06,13004197.0,18703962.48,36137.0
10:09:30,7126.06,13074714.9,19691568.51,36624.0
10:11:56,7126.06,14105674.9,19042766.48,37005.0
10:14:22,7126.06,15228987.4,17795103.33,37383.0
10:16:49,7126.06,14656252.4,18491294.49,37642.0
10:19:15,7126.06,14829672.4,18677698.0,37963.0
10:21:41,7126.06,14877624.9,18774283.06,38260.0
10:24:07,7126.06,15158867.4,18893488.06,38590.0
10:26:33,7126.06,15865539.9,18406690.56,38800.0
10:28:59,7126.06,16722062.4,17533161.54,39189.0
10:31:25,7126.06,16261780.71,17841132.66,39569.0
10:33:52,7126.06,16791076.81,16922888.72,39759.0
10:36:18,7126.06,16600910.75,16987671.36,39960.0
10:38:44,7126.06,17025662.98,16707914.14,40263.0
10:41:10,7126.06,17492765.77,16246954.63,40495.0
10:43:48,7126.06,16972951.15,16373558.76,40556.0
10:59:34,7126.06,19108084.81,14020857.86,42604.0
11:04:18,7126.06,19357128.3,13989746.25,42978.0
11:20:58,7126.06,19430826.92,15599281.35,44796.0
11:32:37,7126.06,20662839.3,14987979.59,45652.0
11:37:37,7126.06,20663483.96,14900873.53,45687.0
11:42:37,7126.06,20663483.96,14900873.53,45687.0
11:45:03,7126.06,20663483.96,14900873.53,45687.0
11:47:37,7126.06,20663483.96,14900873.53,45687.0
11:50:03,7126.06,20663483.96,14900873.53,45687.0
11:52:37,7126.06,20663483.96,14900873.53,45687.0
11:55:03,7126.06,20663483.96,14900873.53,45687.0
11:57:37,7126.06,20155345.7,15101018.57,47800.0
12:02:37,7126.06,20100263.63,15019706.71,48370.0
12:07:37,7126.06,21782828.42,13915742.69,48929.0
12:11:05,7126.06,22152831.78,12759027.5,49509.0
12:17:37,7126.06,21805457.44,13194147.96,50432.0
12:22:37,7126.06,22513656.12,13425619.16,50956.0
12:25:30,7126.06,22264783.42,13842907.94,51276.0
12:27:56,7126.06,21226245.92,14939707.54,52006.0
12:30:23,7126.06,21547624.25,14757302.13,52283.0
12:32:49,7126.06,20620920.77,15603517.48,52662.0
12:35:15,7126.06,20566304.61,15823293.56,52907.0
12:37:41,7126.06,20558949.61,15853802.14,52925.0
12:40:07,7126.06,20878809.61,15695207.51,53160.0
13:00:13,7126.06,20297942.36,14326790.73,48459.0
13:02:39,7126.06,19601003.91,17958334.04,55077.0
13:05:05,7126.06,19713688.29,19257433.69,56354.0
13:07:07,7126.06,20141488.7,16704040.5,53004.0
13:08:42,7126.06,21323878.27,18833836.42,56634.0
13:11:08,7126.06,21038404.15,18841143.77,56835.0
13:13:35,7126.06,20287376.74,19693828.18,57295.0
13:20:17,7126.06,21158292.12,18886595.42,55139.0
13:22:43,7126.06,20732485.1,20381976.15,57990.0
13:25:09,7126.06,20851731.93,20247398.5,58117.0
13:27:35,7126.06,21440502.34,19916307.24,58230.0
13:30:01,7126.06,20979326.69,20795757.26,58352.0
13:32:27,7126.06,20918994.42,21177541.67,58895.0
13:34:54,7126.06,22713094.67,20443748.92,60050.0
14:18:57,7126.06,22829296.33,20216771.36,60257.0
14:20:28,7126.06,28123977.04,16160614.4,66022.0
14:21:24,7126.06,27627011.06,16562305.6,66364.0
14:23:52,7126.06,27178590.88,17820208.67,66764.0
15:36:57,7126.06,27162153.2,17871418.52,66834.0
15:39:23,7110.65,59671728.29,39791535.4,132857.0
15:41:49,7111.3,79497142.64,52009781.07,170054.0
15:44:15,7113.23,90067360.82,56765760.4,193902.0
15:46:42,7112.84,98414948.41,61047936.49,212572.0
15:49:08,7113.01,112330254.49,67916411.6,231364.0
15:51:34,7112.05,122899567.05,75798881.03,254928.0
15:54:00,7113.47,135923088.25,75943201.19,272909.0
15:56:26,7120.32,163664606.16,73470852.21,301417.0
15:58:52,7122.43,176262592.74,77313423.42,329577.0
16:01:19,7120.67,182812096.87,89249530.17,355500.0
16:03:45,7117.69,183033956.77,104237367.08,381211.0
16:06:11,7119.11,196048278.68,110736443.59,405518.0
16:08:37,7117.53,189220048.77,123879378.52,422725.0
16:11:03,7119.48,200349553.44,124362960.93,446798.0
16:13:29,7116.03,205361090.61,135790515.03,473690.0
16:15:55,7114.49,201254216.59,157119983.31,490464.0
16:18:21,7112.74,200483227.26,168575049.43,505132.0
16:20:47,7113.95,228928749.07,169606494.75,521419.0
16:23:14,7116.89,250236106.6,159302436.66,535038.0
16:25:40,7117.91,257846909.04,156919182.5,547842.0
16:28:06,7116.6,248751740.68,171646977.43,562664.0
16:30:32,7112.35,247869103.48,188390775.62,582857.0
16:32:58,7110.94,236678663.65,214046443.56,604514.0
16:35:24,7109.65,235948812.19,229989754.29,623368.0
16:37:50,7110.2,246469209.83,229119142.03,641960.0
16:40:17,7109.38,236076130.25,244177828.53,657831.0
16:42:43,7104.46,227699084.05,276863063.49,679141.0
16:45:11,7105.51,230326408.74,288865889.12,703241.0
16:47:37,7107.19,243144604.89,280202214.57,724515.0
16:50:04,7109.11,272384359.9,252878199.64,740716.0
16:52:30,7099.19,249576787.83,377519293.27,814654.0
16:54:56,7099.66,238139383.28,385554210.64,843167.0
16:57:23,7094.15,228050721.5,429121914.2,882399.0
16:59:49,7093.38,220422543.3,471354559.07,908157.0
17:02:17,7094.24,221926027.89,507073101.52,933893.0
17:04:43,7090.17,210760638.55,568882319.5,957809.0
17:07:10,7086.45,209266421.13,574111175.24,966998.0
17:09:37,7088.95,213312539.5,609097285.2,988057.0
17:12:05,7094.06,235183971.13,533187338.46,1027607.0
17:14:32,7088.06,225025874.9,596225162.96,1045521.0
