Timestamp,Spot,CallPremium,PutPremium,Volume
00:10:04,7230.12,579946069.41,800579257.77,3137347.0
01:12:47,7230.12,116108555.0,72707250.0,90187.0
02:35:07,7230.12,118630585.0,128021805.0,131071.0
03:49:13,7230.12,123660390.24,128146214.2,142688.0
05:11:04,7230.12,123667710.24,128424374.2,152200.0
05:51:26,7230.12,124607423.86,128690460.08,152164.0
06:56:10,7230.12,124607423.86,128690460.08,152164.0
08:07:09,7230.12,124607423.86,128690460.08,152164.0
09:13:13,7230.12,124607423.86,128690460.08,152164.0
09:31:03,7230.12,124607423.86,128690460.08,152164.0
09:40:31,7230.12,124607423.86,128690460.08,152164.0
10:00:32,7230.12,124607423.86,128690460.08,152164.0
10:30:13,7230.12,124607423.86,128690460.08,152164.0
10:33:15,7230.12,124607423.86,128690460.08,152164.0
10:42:24,7230.12,124607423.86,128690460.08,152164.0
11:24:06,7230.12,124607423.86,128690460.08,152164.0
11:58:47,7230.12,124607423.86,128690460.08,152164.0
12:33:55,7230.12,124607423.86,128690460.08,152164.0
13:17:01,7230.12,124607423.86,128690460.08,152164.0
13:42:07,7230.12,124607423.86,128690460.08,152164.0
14:09:50,7230.12,124607423.86,128690460.08,152164.0
15:03:42,7230.12,124607423.86,128690460.08,152164.0
16:28:09,7230.12,124607423.86,128690460.08,152164.0
16:38:35,7230.12,124607423.86,128690460.08,152164.0
16:51:53,7230.12,124607423.86,128690460.08,152164.0
17:04:42,7230.12,124607423.86,128690460.08,152164.0
17:14:36,7230.12,124607423.86,128690460.08,152164.0
17:51:20,7230.12,124607423.86,128690460.08,152164.0
18:38:28,7230.12,124607423.86,128690460.08,152164.0
19:38:39,7230.12,124607423.86,128690460.08,152164.0
20:32:29,7230.12,124607423.86,128690460.08,152164.0
20:44:18,7230.12,124607423.86,128690460.08,152164.0
21:27:13,7230.12,124607423.86,128690460.08,152164.0
21:46:49,7230.12,124607423.86,128690460.08,152164.0
22:58:27,7230.12,124607423.86,128690460.08,152164.0
23:16:12,7230.12,124607423.86,128690460.08,152164.0
23:48:40,7230.12,124607423.86,128690460.08,152164.0
