Timestamp,Spot,CallPremium,PutPremium,Volume
00:01:12,7126.06,408768551.49,185412145.52,476307.0
01:28:46,7126.06,410245855.87,179725063.62,492632.0
02:46:29,7126.06,410245855.87,179725063.62,492632.0
02:55:30,7126.06,410227285.49,186056703.73,494796.0
04:09:16,7126.06,410227285.49,186056703.73,494796.0
05:24:30,7126.06,410226253.08,186056703.73,494796.0
06:03:52,7126.06,410226253.08,186056703.73,494796.0
06:55:25,7126.06,410226253.08,186056703.73,494796.0
07:05:04,7126.06,383263622.66,164483160.99,467384.0
08:05:49,7126.06,338420576.59,160958832.72,446930.0
08:44:28,7126.06,338420576.59,140411718.99,437596.0
08:46:54,7126.06,321766664.11,114654139.82,417904.0
08:49:20,7126.06,321766664.11,114654139.82,417904.0
