Timestamp,Spot,Strike,NetGEX,Volume
14:20:25,7135.95,4800.0,0.0,1.0
14:20:25,7135.95,5800.0,0.0,1.0
14:20:25,7135.95,6575.0,-0.0,1.0
14:20:25,7135.95,6585.0,-0.0,1.0
14:20:25,7135.95,6615.0,-0.0,15.0
14:20:25,7135.95,6630.0,0.0,1.0
14:20:25,7135.95,6645.0,-0.0,1.0
14:20:25,7135.95,6660.0,-0.0,151.0
14:20:25,7135.95,6675.0,-0.0,25.0
14:20:25,7135.95,6690.0,-0.0,29.0
14:20:25,7135.95,6695.0,-0.0,7.0
14:20:25,7135.95,6700.0,-0.0,17.0
14:20:25,7135.95,6710.0,-0.0,5.0
14:20:25,7135.95,6715.0,-0.0,5.0
14:20:25,7135.95,6740.0,-0.0,10.0
14:20:25,7135.95,6750.0,-0.0,2.0
14:20:25,7135.95,6760.0,-0.0,10.0
14:20:25,7135.95,6795.0,-0.0312,7.0
14:20:25,7135.95,6800.0,-0.0,44.0
14:20:25,7135.95,6805.0,-0.0052,1.0
14:20:25,7135.95,6810.0,-0.0,5.0
14:20:25,7135.95,6815.0,-0.2901,1.0
14:20:25,7135.95,6820.0,-0.0,2.0
14:20:25,7135.95,6825.0,-0.0,147.0
14:20:25,7135.95,6835.0,-0.1957,112.0
14:20:25,7135.95,6840.0,0.0,1.0
14:20:25,7135.95,6845.0,-0.1383,13.0
14:20:25,7135.95,6850.0,-0.0,40.0
14:20:25,7135.95,6855.0,-0.1305,1.0
14:20:25,7135.95,6860.0,-0.0043,7.0
14:20:25,7135.95,6865.0,-0.269,114.0
14:20:25,7135.95,6870.0,-0.0141,16.0
14:20:25,7135.95,6875.0,-9.6375,124.0
14:20:25,7135.95,6880.0,-0.8655,22.0
14:20:25,7135.95,6885.0,-5.8651,16.0
14:20:25,7135.95,6890.0,-0.8139,53.0
14:20:25,7135.95,6895.0,-1.3989,11.0
14:20:25,7135.95,6900.0,-24.3262,400.0
14:20:25,7135.95,6905.0,-0.1094,67.0
14:20:25,7135.95,6910.0,-12.0998,73.0
14:20:25,7135.95,6915.0,-14.2175,131.0
14:20:25,7135.95,6920.0,0.6662,244.0
14:20:25,7135.95,6925.0,13.326,200.0
14:20:25,7135.95,6930.0,2.3942,184.0
14:20:25,7135.95,6935.0,-7.0696,328.0
14:20:25,7135.95,6940.0,4.6041,257.0
14:20:25,7135.95,6945.0,-9.1903,290.0
14:20:25,7135.95,6950.0,47.8985,632.0
14:20:25,7135.95,6955.0,-7.5826,279.0
14:20:25,7135.95,6960.0,4.3461,458.0
14:20:25,7135.95,6965.0,-5.4334,280.0
14:20:25,7135.95,6970.0,2.0627,798.0
14:20:25,7135.95,6975.0,29.9079,452.0
14:20:25,7135.95,6980.0,10.6672,730.0
14:20:25,7135.95,6985.0,-21.688,621.0
14:20:25,7135.95,6990.0,9.6068,965.0
14:20:25,7135.95,6995.0,-36.5516,790.0
14:20:25,7135.95,7000.0,167.6692,2406.0
14:20:25,7135.95,7005.0,-197.2053,555.0
14:20:25,7135.95,7010.0,92.2623,817.0
14:20:25,7135.95,7015.0,-34.8794,546.0
14:20:25,7135.95,7020.0,35.4626,683.0
14:20:25,7135.95,7025.0,15.0382,1147.0
14:20:25,7135.95,7030.0,-7.0792,1349.0
14:20:25,7135.95,7035.0,-35.0154,736.0
14:20:25,7135.95,7040.0,61.4307,1327.0
14:20:25,7135.95,7045.0,-147.8795,1165.0
14:20:25,7135.95,7050.0,116.893,1792.0
14:20:25,7135.95,7055.0,-123.6464,865.0
14:20:25,7135.95,7060.0,106.0715,1102.0
14:20:25,7135.95,7065.0,-28.4997,742.0
14:20:25,7135.95,7070.0,-114.1694,1114.0
14:20:25,7135.95,7075.0,-171.5624,1305.0
14:20:25,7135.95,7080.0,-225.9012,1137.0
14:20:25,7135.95,7085.0,-20.0501,656.0
14:20:25,7135.95,7090.0,-79.8579,1247.0
14:20:25,7135.95,7095.0,-227.0248,866.0
14:20:25,7135.95,7100.0,-1003.5216,3024.0
14:20:25,7135.95,7105.0,-170.6584,1685.0
14:20:25,7135.95,7110.0,-0.8399,1295.0
14:20:25,7135.95,7115.0,-170.728,1050.0
14:20:25,7135.95,7120.0,-146.193,2081.0
14:20:25,7135.95,7125.0,-480.0401,1872.0
14:20:25,7135.95,7130.0,272.1063,2059.0
14:20:25,7135.95,7135.0,-273.0431,2803.0
14:20:25,7135.95,7140.0,740.4995,2407.0
14:20:25,7135.95,7145.0,-44.6458,1688.0
14:20:25,7135.95,7150.0,301.8425,2880.0
14:20:25,7135.95,7155.0,287.9144,1314.0
14:20:25,7135.95,7160.0,276.0394,3091.0
14:20:25,7135.95,7165.0,106.1132,1849.0
14:20:25,7135.95,7170.0,913.3888,1836.0
14:20:25,7135.95,7175.0,736.4536,1542.0
14:20:25,7135.95,7180.0,433.322,1914.0
14:20:25,7135.95,7185.0,749.339,1617.0
14:20:25,7135.95,7190.0,506.0097,1649.0
14:20:25,7135.95,7195.0,415.9574,1822.0
14:20:25,7135.95,7200.0,489.4624,4482.0
14:20:25,7135.95,7205.0,1018.7882,1816.0
14:20:25,7135.95,7210.0,459.6559,1434.0
14:20:25,7135.95,7215.0,250.853,1655.0
14:20:25,7135.95,7220.0,336.7666,1628.0
14:20:25,7135.95,7225.0,177.9106,1761.0
14:20:25,7135.95,7230.0,429.363,1707.0
14:20:25,7135.95,7235.0,269.0265,1355.0
14:20:25,7135.95,7240.0,1536.5085,1581.0
14:20:25,7135.95,7245.0,1184.8577,936.0
14:20:25,7135.95,7250.0,36.2999,1417.0
14:20:25,7135.95,7255.0,297.1477,249.0
14:20:25,7135.95,7260.0,66.047,428.0
14:20:25,7135.95,7265.0,45.7079,176.0
14:20:25,7135.95,7270.0,62.4643,1199.0
14:20:25,7135.95,7275.0,3.109,214.0
14:20:25,7135.95,7280.0,106.4417,188.0
14:20:25,7135.95,7285.0,20.2855,88.0
14:20:25,7135.95,7290.0,46.3504,382.0
14:20:25,7135.95,7295.0,13.474,90.0
14:20:25,7135.95,7300.0,1.7996,282.0
14:20:25,7135.95,7305.0,20.3432,71.0
14:20:25,7135.95,7310.0,17.1414,149.0
14:20:25,7135.95,7315.0,9.1097,48.0
14:20:25,7135.95,7320.0,5.8664,44.0
14:20:25,7135.95,7325.0,0.0091,128.0
14:20:25,7135.95,7330.0,5.1085,60.0
14:20:25,7135.95,7335.0,5.4067,217.0
14:20:25,7135.95,7340.0,4.3817,136.0
14:20:25,7135.95,7345.0,7.5211,149.0
14:20:25,7135.95,7350.0,0.0004,500.0
14:20:25,7135.95,7355.0,5.8955,12.0
14:20:25,7135.95,7360.0,1.1306,25.0
14:20:25,7135.95,7365.0,0.9749,0.0
14:20:25,7135.95,7370.0,1.8019,0.0
14:20:25,7135.95,7375.0,-0.0256,12.0
14:20:25,7135.95,7380.0,6.423,1.0
14:20:25,7135.95,7385.0,0.6312,0.0
14:20:25,7135.95,7390.0,0.3895,1.0
14:20:25,7135.95,7395.0,0.362,33.0
14:20:25,7135.95,7400.0,-0.1967,5.0
14:20:25,7135.95,7405.0,0.255,0.0
14:20:25,7135.95,7415.0,0.2071,0.0
14:20:25,7135.95,7420.0,0.0843,0.0
14:20:25,7135.95,7425.0,0.0,17.0
14:25:49,7135.95,2600.0,0.0,3.0
14:25:49,7135.95,4800.0,0.0,1.0
14:25:49,7135.95,5800.0,0.0,1.0
14:25:49,7135.95,6575.0,-0.0,1.0
14:25:49,7135.95,6585.0,-0.0,1.0
14:25:49,7135.95,6615.0,-0.0,15.0
14:25:49,7135.95,6630.0,-0.0,1.0
14:25:49,7135.95,6645.0,-0.0,1.0
14:25:49,7135.95,6660.0,0.0,151.0
14:25:49,7135.95,6675.0,0.0,25.0
14:25:49,7135.95,6690.0,0.0,29.0
14:25:49,7135.95,6695.0,-0.0,7.0
14:25:49,7135.95,6700.0,0.0008,17.0
14:25:49,7135.95,6710.0,-0.0,5.0
14:25:49,7135.95,6715.0,-0.0,5.0
14:25:49,7135.95,6725.0,0.0006,0.0
14:25:49,7135.95,6730.0,-0.0005,0.0
14:25:49,7135.95,6740.0,0.0006,10.0
14:25:49,7135.95,6750.0,-0.0097,2.0
14:25:49,7135.95,6760.0,0.0008,10.0
14:25:49,7135.95,6770.0,0.0006,0.0
14:25:49,7135.95,6775.0,0.0044,0.0
14:25:49,7135.95,6780.0,-0.0037,0.0
14:25:49,7135.95,6790.0,0.0037,0.0
14:25:49,7135.95,6795.0,-0.0312,7.0
14:25:49,7135.95,6800.0,-0.2183,44.0
14:25:49,7135.95,6805.0,-0.0052,1.0
14:25:49,7135.95,6810.0,-0.0,5.0
14:25:49,7135.95,6815.0,-0.2901,1.0
14:25:49,7135.95,6820.0,-0.046,2.0
14:25:49,7135.95,6825.0,0.0515,147.0
14:25:49,7135.95,6830.0,0.0689,0.0
14:25:49,7135.95,6835.0,-0.1957,112.0
14:25:49,7135.95,6840.0,0.122,1.0
14:25:49,7135.95,6845.0,-0.1383,13.0
14:25:49,7135.95,6850.0,-0.0,40.0
14:25:49,7135.95,6855.0,-0.1305,1.0
14:25:49,7135.95,6860.0,-0.5313,7.0
14:25:49,7135.95,6865.0,-0.269,114.0
14:25:49,7135.95,6870.0,-0.3278,16.0
14:25:49,7135.95,6875.0,-9.6375,124.0
14:25:49,7135.95,6880.0,-0.9237,22.0
14:25:49,7135.95,6885.0,-5.8651,18.0
14:25:49,7135.95,6890.0,-0.6901,53.0
14:25:49,7135.95,6895.0,-1.3989,11.0
14:25:49,7135.95,6900.0,-18.7135,400.0
14:25:49,7135.95,6905.0,-0.1094,67.0
14:25:49,7135.95,6910.0,-10.5873,73.0
14:25:49,7135.95,6915.0,-14.2175,131.0
14:25:49,7135.95,6920.0,-8.2503,244.0
14:25:49,7135.95,6925.0,1.0449,200.0
14:25:49,7135.95,6930.0,-22.0882,185.0
14:25:49,7135.95,6935.0,-7.0696,328.0
14:25:49,7135.95,6940.0,4.1929,257.0
14:25:49,7135.95,6945.0,-9.1903,290.0
14:25:49,7135.95,6950.0,-11.2945,642.0
14:25:49,7135.95,6955.0,-7.5826,279.0
14:25:49,7135.95,6960.0,-6.5624,458.0
14:25:49,7135.95,6965.0,-5.4334,286.0
14:25:49,7135.95,6970.0,-11.95,798.0
14:25:49,7135.95,6975.0,29.9237,452.0
14:25:49,7135.95,6980.0,-44.177,731.0
14:25:49,7135.95,6985.0,-21.688,626.0
14:25:49,7135.95,6990.0,9.6385,965.0
14:25:49,7135.95,6995.0,-29.3971,796.0
14:25:49,7135.95,7000.0,168.3412,2428.0
14:25:49,7135.95,7005.0,-197.1803,561.0
14:25:49,7135.95,7010.0,93.394,820.0
14:25:49,7135.95,7015.0,-34.2532,546.0
14:25:49,7135.95,7020.0,-30.8438,683.0
14:25:49,7135.95,7025.0,-40.7609,1147.0
14:25:49,7135.95,7030.0,-51.5058,1349.0
14:25:49,7135.95,7035.0,-32.8343,741.0
14:25:49,7135.95,7040.0,28.3096,1333.0
14:25:49,7135.95,7045.0,-141.1155,1170.0
14:25:49,7135.95,7050.0,60.4366,1801.0
14:25:49,7135.95,7055.0,-118.0534,900.0
14:25:49,7135.95,7060.0,110.1346,1113.0
14:25:49,7135.95,7065.0,-26.9509,749.0
14:25:49,7135.95,7070.0,-64.3934,1122.0
14:25:49,7135.95,7075.0,-82.5263,1309.0
14:25:49,7135.95,7080.0,-74.9304,1144.0
14:25:49,7135.95,7085.0,-19.8612,670.0
14:25:49,7135.95,7090.0,70.5424,1259.0
14:25:49,7135.95,7095.0,-225.2733,908.0
14:25:49,7135.95,7100.0,-1004.3985,3043.0
14:25:49,7135.95,7105.0,-36.9091,1702.0
14:25:49,7135.95,7110.0,-0.3642,1304.0
14:25:49,7135.95,7115.0,-9.2772,1085.0
14:25:49,7135.95,7120.0,-64.2441,2086.0
14:25:49,7135.95,7125.0,-484.0887,1875.0
14:25:49,7135.95,7130.0,123.6057,2063.0
14:25:49,7135.95,7135.0,-13.7435,2820.0
14:25:49,7135.95,7140.0,381.6715,2411.0
14:25:49,7135.95,7145.0,105.4142,1721.0
14:25:49,7135.95,7150.0,725.8484,2903.0
14:25:49,7135.95,7155.0,337.192,1352.0
14:25:49,7135.95,7160.0,221.5416,3117.0
14:25:49,7135.95,7165.0,113.7352,1855.0
14:25:49,7135.95,7170.0,979.3066,1844.0
14:25:49,7135.95,7175.0,736.4823,1567.0
14:25:49,7135.95,7180.0,644.1216,1943.0
14:25:49,7135.95,7185.0,730.7093,1622.0
14:25:49,7135.95,7190.0,467.0364,1650.0
14:25:49,7135.95,7195.0,402.4098,1822.0
14:25:49,7135.95,7200.0,1919.5003,4517.0
14:25:49,7135.95,7205.0,1018.0016,1817.0
14:25:49,7135.95,7210.0,459.4332,1434.0
14:25:49,7135.95,7215.0,250.6532,1656.0
14:25:49,7135.95,7220.0,335.8705,1631.0
14:25:49,7135.95,7225.0,1328.0271,1794.0
14:25:49,7135.95,7230.0,428.3956,1825.0
14:25:49,7135.95,7235.0,284.2994,1411.0
14:25:49,7135.95,7240.0,1536.6151,1607.0
14:25:49,7135.95,7245.0,1253.6801,958.0
14:25:49,7135.95,7250.0,483.117,1484.0
14:25:49,7135.95,7255.0,312.8843,257.0
14:25:49,7135.95,7260.0,66.0322,431.0
14:25:49,7135.95,7265.0,45.7018,186.0
14:25:49,7135.95,7270.0,67.6652,1215.0
14:25:49,7135.95,7275.0,109.1975,214.0
14:25:49,7135.95,7280.0,109.6121,251.0
14:25:49,7135.95,7285.0,21.9235,89.0
14:25:49,7135.95,7290.0,46.3544,382.0
14:25:49,7135.95,7295.0,15.1109,90.0
14:25:49,7135.95,7300.0,380.2016,284.0
14:25:49,7135.95,7305.0,20.8694,71.0
14:25:49,7135.95,7310.0,17.1007,149.0
14:25:49,7135.95,7315.0,8.521,48.0
14:25:49,7135.95,7320.0,5.965,44.0
14:25:49,7135.95,7325.0,19.2324,128.0
14:25:49,7135.95,7330.0,5.3322,60.0
14:25:49,7135.95,7335.0,5.6885,218.0
14:25:49,7135.95,7340.0,4.8395,136.0
14:25:49,7135.95,7345.0,7.5048,149.0
14:25:49,7135.95,7350.0,12.0657,500.0
14:25:49,7135.95,7355.0,5.8829,22.0
14:25:49,7135.95,7360.0,1.2815,25.0
14:25:49,7135.95,7365.0,0.9399,0.0
14:25:49,7135.95,7370.0,1.8972,0.0
14:25:49,7135.95,7375.0,27.092,12.0
14:25:49,7135.95,7380.0,7.025,1.0
14:25:49,7135.95,7385.0,0.5986,0.0
14:25:49,7135.95,7390.0,0.4028,1.0
14:25:49,7135.95,7395.0,0.3798,38.0
14:25:49,7135.95,7400.0,11.2703,5.0
14:25:49,7135.95,7405.0,0.255,5.0
14:25:49,7135.95,7410.0,0.1118,0.0
14:25:49,7135.95,7415.0,0.2078,0.0
14:25:49,7135.95,7420.0,0.0769,0.0
14:25:49,7135.95,7425.0,0.765,17.0
14:25:49,7135.95,7450.0,0.1374,0.0
14:25:49,7135.95,7465.0,0.0022,0.0
14:25:49,7135.95,7480.0,0.0003,0.0
