Timestamp,Spot,CallPremium,PutPremium,Volume
01:26:00,7064.01,169374348.07,204306370.4,353339.0
01:55:59,7064.01,138161552.76,161553769.03,215029.0
02:46:36,7064.01,127893352.76,152881115.78,189278.0
03:07:14,7064.01,127893352.76,152881115.78,189278.0
04:30:35,7064.01,127893352.76,152881115.78,189278.0
05:52:09,7064.01,127893352.76,152881115.78,189278.0
06:25:45,7064.01,127893352.76,152881115.78,189278.0
07:50:13,7064.01,127893352.76,152881115.78,189278.0
08:07:51,7064.01,127893352.76,152881115.78,189278.0
08:26:57,7064.01,127893352.76,152881115.78,189278.0
08:38:34,7064.01,127893352.76,152881115.78,189278.0
08:41:00,7064.01,127893352.76,152881115.78,189278.0
08:43:26,7064.01,127893352.76,152881115.78,189278.0
08:45:52,7064.01,127893352.76,152881115.78,189278.0
08:48:18,7064.01,127893352.76,152881115.78,189278.0
08:50:45,7064.01,127893352.76,152881115.78,189278.0
08:53:11,7064.01,127893352.76,152881115.78,189278.0
08:55:37,7064.01,127893352.76,152881115.78,189278.0
08:58:03,7064.01,127893352.76,152881115.78,189278.0
09:00:30,7064.01,127893352.76,152881115.78,189278.0
09:05:46,7064.01,127893352.76,152881115.78,189278.0
09:11:48,7064.01,127893352.76,152881115.78,189278.0
09:14:14,7064.01,127893352.76,152881115.78,189278.0
09:16:40,7064.01,127893352.76,152881115.78,189278.0
09:19:06,7064.01,127893352.76,152881115.78,189278.0
09:21:32,7064.01,127893352.76,152881115.78,189278.0
09:23:59,7064.01,127893352.76,152881115.78,189278.0
09:32:25,7064.01,127893352.76,152881115.78,189278.0
09:41:04,7064.01,127893352.76,152881115.78,189278.0
09:43:30,7064.01,127893352.76,152881115.78,189278.0
09:45:56,7064.01,127893352.76,152881115.78,189278.0
09:48:22,7064.01,127893352.76,152881115.78,189278.0
09:50:49,7064.01,127893352.76,152881115.78,189278.0
09:53:15,7064.01,127893352.76,152881115.78,189278.0
09:55:41,7064.01,127893352.76,152881115.78,189278.0
09:58:07,7064.01,127893352.76,152881115.78,189278.0
10:00:33,7064.01,127893352.76,152881115.78,189278.0
10:02:59,7064.01,127893352.76,152881115.78,189278.0
10:05:25,7064.01,127893352.76,152881115.78,189278.0
10:07:51,7064.01,127893352.76,152881115.78,189278.0
10:10:17,7064.01,127893352.76,152881115.78,189278.0
10:12:44,7064.01,127893352.76,152881115.78,189278.0
10:15:10,7064.01,127893352.76,152881115.78,189278.0
10:17:36,7064.01,127893352.76,152881115.78,189278.0
10:20:02,7064.01,127893352.76,152881115.78,189278.0
10:22:28,7064.01,127893352.76,152881115.78,189278.0
