Timestamp,Spot,CallPremium,PutPremium,Volume
00:47:21,7200.75,682040529.42,818000712.32,2972161.0
10:30:37,6890.0,0.0,0.0,0
10:31:47,6890.0,0.0,0.0,0
10:34:13,6890.0,0.0,0.0,0
10:36:38,6890.0,0.0,0.0,0
10:39:03,6890.0,0.0,0.0,0
10:41:28,6890.0,0.0,0.0,0
10:43:53,6890.0,0.0,0.0,0
10:46:18,6890.0,0.0,0.0,0
10:48:43,6890.0,0.0,0.0,0
10:51:10,7200.75,14822939.27,7468514.31,32882.0
10:52:46,7200.75,14923774.74,7376875.25,33031.0
10:55:10,7200.75,14706206.08,7580490.29,33146.0
10:57:35,7200.75,14712767.78,7573919.62,33291.0
11:00:00,7200.75,14780162.3,7530185.14,33375.0
11:02:24,7200.75,14380340.17,8084597.05,33707.0
11:04:49,7200.75,13927869.41,8463021.87,33972.0
11:07:13,7200.75,13729883.55,8735511.25,34229.0
11:09:38,7200.75,14792722.39,8070897.4,34490.0
11:12:03,7200.75,14798797.26,8207077.19,34622.0
11:14:27,7200.75,14568773.3,8377377.08,34780.0
11:16:52,7200.75,14237573.17,8615530.55,34942.0
11:19:16,7200.75,13873541.29,8794881.95,35059.0
11:21:41,7200.75,13912251.61,8791546.95,35194.0
11:24:06,7200.75,14211802.48,8667443.48,35352.0
11:26:30,7200.75,14803585.0,8232656.14,35476.0
11:28:55,7200.75,14666042.47,8316469.89,35541.0
11:31:20,7200.75,15776475.11,7866408.78,35834.0
11:33:44,7200.75,15806230.53,8115184.16,36114.0
11:36:09,7200.75,15248467.82,8580648.4,36243.0
11:38:34,7200.75,15242114.52,8650743.94,36420.0
11:40:58,7200.75,15612322.25,8462073.59,36566.0
11:43:23,7200.75,15906138.68,8354683.11,36742.0
11:45:47,7200.75,15968800.41,8344325.23,36855.0
11:48:12,7200.75,16803662.97,7897468.43,37229.0
11:50:37,7200.75,15817056.28,8752267.39,37472.0
11:53:01,7200.75,15494039.34,9025526.61,37635.0
11:55:26,7200.75,15576020.55,8980046.38,37761.0
11:57:50,7200.75,15882686.42,8775106.69,37873.0
12:00:15,7200.75,16111207.82,8609988.31,37969.0
12:02:40,7200.75,15540763.19,9048058.15,38114.0
12:05:04,7200.75,15703545.86,8923696.69,38200.0
12:07:29,7200.75,15666194.49,8842251.41,38438.0
12:09:53,7200.75,15285406.55,9155585.88,38546.0
12:12:18,7200.75,15789951.82,8773997.74,38668.0
12:14:43,7200.75,16166010.13,8539852.13,38915.0
12:17:07,7200.75,16306055.41,8548368.93,39130.0
12:19:32,7200.75,15713652.02,9027266.16,39224.0
12:21:56,7200.75,16285591.09,8661986.9,39300.0
12:24:21,7200.75,16236519.53,8658130.37,39430.0
12:26:46,7200.75,16352577.85,8630993.5,39511.0
12:29:10,7200.75,16446243.68,8631869.43,39644.0
12:31:35,7200.75,16538409.63,8587243.62,39877.0
12:33:59,7200.75,16593541.35,8578515.21,39945.0
12:36:24,7200.75,18440776.29,8573492.54,40944.0
12:38:49,7200.75,18230866.2,8783273.52,41168.0
12:41:13,7200.75,17477915.49,9461111.48,41485.0
12:43:38,7200.75,16804980.81,9849387.71,41668.0
12:46:03,7200.75,16622076.84,10557713.55,42286.0
12:48:27,7200.75,16906275.75,10045453.54,42569.0
12:50:52,7200.75,16864695.97,10092393.29,42617.0
12:53:16,7200.75,16561160.48,10455149.09,42733.0
12:55:41,7200.75,16947646.44,10197977.1,42883.0
