Timestamp,Spot,CallPremium,PutPremium,Volume
00:03:48,7165.08,306482307.65,151748706.06,405755.0
00:21:48,7165.08,306703002.65,155433641.06,450762.0
00:26:48,7165.08,306535689.13,155499962.1,457177.0
00:43:37,7165.08,306535689.13,155456662.1,457173.0
00:59:09,7165.08,306535689.13,155456662.1,457173.0
01:15:53,7165.08,306535689.13,155456662.1,457173.0
01:30:58,7165.08,306529459.13,153905307.1,396983.0
01:33:24,7165.08,306528809.13,153905307.1,396918.0
01:35:51,7165.08,306528809.13,153905307.1,396918.0
01:52:01,7165.08,306555790.84,153908170.79,396929.0
02:06:10,7165.08,246214689.52,127246576.12,365106.0
02:23:29,7165.08,306752129.48,155456662.1,457133.0
02:40:00,7165.08,306752779.48,155456662.1,457198.0
02:57:28,7165.08,306752779.48,155456662.1,457198.0
03:05:45,7165.08,212103854.18,152181908.5,438968.0
03:18:13,7165.08,151789734.58,125489457.52,407152.0
03:34:45,7165.08,212103854.18,152148188.5,438964.0
03:51:05,7165.08,93597725.22,40522877.72,152244.0
04:07:50,7165.08,217421314.86,149652228.5,427909.0
04:24:11,7165.08,157316550.25,111918786.75,395158.0
04:40:37,7165.08,157316550.25,111918786.75,395158.0
04:43:57,7165.08,157718630.25,111918786.75,395274.0
05:01:14,7165.08,218032749.86,149652228.5,441755.0
05:17:07,7165.08,92737881.42,37721775.48,133778.0
05:33:24,7165.08,119136102.63,37656771.26,125223.0
05:49:22,7165.08,58271694.91,10988063.83,93406.0
06:06:16,7165.08,58271694.91,10988063.83,93406.0
06:17:23,7165.08,64193070.92,10987761.46,90618.0
06:34:50,7165.08,64193070.92,10987761.46,90618.0
06:42:30,7165.08,64193070.92,10987761.46,90618.0
06:44:56,7165.08,64193070.92,10987761.46,90618.0
07:01:27,7165.08,64193070.92,10987761.46,90618.0
07:18:01,7165.08,64193070.92,10987761.46,90618.0
07:35:10,7165.08,64193070.92,10987761.46,90618.0
07:43:30,7165.08,64193070.92,10987761.46,90618.0
07:59:42,7165.08,64193070.92,10987761.46,90618.0
08:17:25,7165.08,64193070.92,10987761.46,90618.0
08:20:00,7165.08,64193070.92,10987761.46,90618.0
08:26:17,7165.08,64193070.92,10987761.46,90618.0
08:42:43,7165.08,64193070.92,10987761.46,90618.0
08:47:55,7165.08,64193070.92,10987761.46,90618.0
09:00:24,7165.08,64193070.92,10987761.46,90618.0
09:02:51,7165.08,64193070.92,10987761.46,90618.0
09:19:18,7165.08,64193070.92,10987761.46,90618.0
09:36:41,7165.08,64193070.92,10987761.46,90618.0
09:43:58,7165.08,64193070.92,10987761.46,90618.0
09:48:12,7165.08,64193070.92,10987761.46,90618.0
09:59:40,7165.08,64193070.92,10987761.46,90618.0
10:07:44,7165.08,64193070.92,10987761.46,90618.0
10:19:28,7165.08,64193070.92,10987761.46,90618.0
10:35:48,7165.08,64193070.92,10987761.46,90618.0
10:38:14,7165.08,64193070.92,10987761.46,90618.0
10:47:24,7165.08,64193070.92,10987761.46,90618.0
